Epoch: [34][120/2688], lr: 0.00100	Time 1.128 (1.124)	Data 0.000 (0.019)	Loss 1.8222 (1.2803)	Prec@1 68.750 (67.330)	Prec@5 81.250 (87.887)
Epoch: [34][160/2688], lr: 0.00100	Time 1.131 (1.117)	Data 0.000 (0.014)	Loss 1.0646 (1.2615)	Prec@1 84.375 (67.333)	Prec@5 93.750 (88.276)
Epoch: [34][200/2688], lr: 0.00100	Time 1.116 (1.112)	Data 0.002 (0.011)	Loss 1.2307 (1.2731)	Prec@1 68.750 (66.915)	Prec@5 87.500 (88.153)
Epoch: [34][240/2688], lr: 0.00100	Time 1.099 (1.108)	Data 0.000 (0.010)	Loss 1.3575 (1.2869)	Prec@1 59.375 (66.390)	Prec@5 90.625 (88.006)
Epoch: [34][280/2688], lr: 0.00100	Time 1.114 (1.107)	Data 0.000 (0.008)	Loss 1.8061 (1.2891)	Prec@1 59.375 (66.348)	Prec@5 78.125 (88.045)
Epoch: [34][320/2688], lr: 0.00100	Time 1.043 (1.105)	Data 0.000 (0.007)	Loss 0.8677 (1.2889)	Prec@1 78.125 (66.248)	Prec@5 93.750 (88.016)
Epoch: [34][360/2688], lr: 0.00100	Time 1.111 (1.102)	Data 0.000 (0.006)	Loss 0.9178 (1.2859)	Prec@1 78.125 (66.421)	Prec@5 96.875 (88.063)
Epoch: [34][400/2688], lr: 0.00100	Time 1.034 (1.100)	Data 0.000 (0.006)	Loss 1.4304 (1.2975)	Prec@1 68.750 (66.155)	Prec@5 87.500 (87.796)
Epoch: [34][440/2688], lr: 0.00100	Time 1.049 (1.097)	Data 0.000 (0.005)	Loss 0.7952 (1.2927)	Prec@1 78.125 (66.426)	Prec@5 96.875 (87.911)
Epoch: [34][480/2688], lr: 0.00100	Time 1.046 (1.096)	Data 0.000 (0.005)	Loss 1.0073 (1.2830)	Prec@1 71.875 (66.639)	Prec@5 96.875 (88.039)
Epoch: [34][520/2688], lr: 0.00100	Time 1.069 (1.095)	Data 0.000 (0.005)	Loss 1.2296 (1.2789)	Prec@1 59.375 (66.795)	Prec@5 96.875 (88.106)
Epoch: [34][560/2688], lr: 0.00100	Time 1.050 (1.094)	Data 0.000 (0.004)	Loss 1.5636 (1.2784)	Prec@1 62.500 (66.912)	Prec@5 90.625 (88.129)
Epoch: [34][600/2688], lr: 0.00100	Time 1.047 (1.093)	Data 0.000 (0.004)	Loss 1.5259 (1.2749)	Prec@1 59.375 (66.904)	Prec@5 90.625 (88.207)
Epoch: [34][640/2688], lr: 0.00100	Time 1.046 (1.092)	Data 0.000 (0.004)	Loss 1.0696 (1.2745)	Prec@1 71.875 (66.932)	Prec@5 96.875 (88.231)
Epoch: [34][680/2688], lr: 0.00100	Time 1.044 (1.092)	Data 0.000 (0.004)	Loss 1.3993 (1.2757)	Prec@1 78.125 (66.901)	Prec@5 84.375 (88.198)
Epoch: [34][720/2688], lr: 0.00100	Time 1.068 (1.091)	Data 0.000 (0.003)	Loss 0.9370 (1.2793)	Prec@1 71.875 (66.691)	Prec@5 93.750 (88.154)
Epoch: [34][760/2688], lr: 0.00100	Time 1.097 (1.091)	Data 0.000 (0.003)	Loss 1.8432 (1.2799)	Prec@1 53.125 (66.639)	Prec@5 75.000 (88.136)
Epoch: [34][800/2688], lr: 0.00100	Time 1.102 (1.090)	Data 0.000 (0.003)	Loss 1.0437 (1.2782)	Prec@1 65.625 (66.659)	Prec@5 93.750 (88.132)
Epoch: [34][840/2688], lr: 0.00100	Time 1.166 (1.089)	Data 0.000 (0.003)	Loss 1.4687 (1.2806)	Prec@1 56.250 (66.483)	Prec@5 90.625 (88.106)
Epoch: [34][880/2688], lr: 0.00100	Time 1.070 (1.089)	Data 0.000 (0.003)	Loss 1.4611 (1.2829)	Prec@1 68.750 (66.448)	Prec@5 81.250 (88.046)
Epoch: [34][920/2688], lr: 0.00100	Time 1.100 (1.088)	Data 0.000 (0.003)	Loss 0.8806 (1.2828)	Prec@1 78.125 (66.439)	Prec@5 93.750 (88.053)
Epoch: [34][960/2688], lr: 0.00100	Time 1.078 (1.087)	Data 0.000 (0.003)	Loss 1.6556 (1.2875)	Prec@1 56.250 (66.318)	Prec@5 84.375 (87.936)
Epoch: [34][1000/2688], lr: 0.00100	Time 1.088 (1.087)	Data 0.000 (0.002)	Loss 1.5730 (1.2872)	Prec@1 62.500 (66.284)	Prec@5 84.375 (87.950)
Epoch: [34][1040/2688], lr: 0.00100	Time 1.078 (1.087)	Data 0.000 (0.002)	Loss 1.5919 (1.2878)	Prec@1 56.250 (66.186)	Prec@5 87.500 (87.965)
Epoch: [34][1080/2688], lr: 0.00100	Time 1.066 (1.087)	Data 0.000 (0.002)	Loss 1.5556 (1.2880)	Prec@1 68.750 (66.174)	Prec@5 81.250 (87.989)
Epoch: [34][1120/2688], lr: 0.00100	Time 1.046 (1.086)	Data 0.000 (0.002)	Loss 1.6395 (1.2863)	Prec@1 59.375 (66.180)	Prec@5 81.250 (88.019)
Epoch: [34][1160/2688], lr: 0.00100	Time 1.099 (1.085)	Data 0.000 (0.002)	Loss 0.9695 (1.2861)	Prec@1 71.875 (66.190)	Prec@5 93.750 (88.028)
Epoch: [34][1200/2688], lr: 0.00100	Time 1.052 (1.085)	Data 0.000 (0.002)	Loss 0.9128 (1.2868)	Prec@1 75.000 (66.151)	Prec@5 90.625 (88.000)
Epoch: [34][1240/2688], lr: 0.00100	Time 1.102 (1.084)	Data 0.000 (0.002)	Loss 1.3082 (1.2878)	Prec@1 71.875 (66.156)	Prec@5 87.500 (87.983)
Epoch: [34][1280/2688], lr: 0.00100	Time 1.087 (1.084)	Data 0.000 (0.002)	Loss 1.0604 (1.2853)	Prec@1 71.875 (66.228)	Prec@5 90.625 (88.005)
Epoch: [34][1320/2688], lr: 0.00100	Time 1.031 (1.084)	Data 0.000 (0.002)	Loss 1.0576 (1.2845)	Prec@1 75.000 (66.276)	Prec@5 96.875 (88.018)
Epoch: [34][1360/2688], lr: 0.00100	Time 1.072 (1.083)	Data 0.000 (0.002)	Loss 1.2696 (1.2849)	Prec@1 65.625 (66.261)	Prec@5 84.375 (88.012)
Epoch: [34][1400/2688], lr: 0.00100	Time 1.118 (1.084)	Data 0.000 (0.002)	Loss 1.5802 (1.2864)	Prec@1 62.500 (66.216)	Prec@5 78.125 (87.980)
Epoch: [34][1440/2688], lr: 0.00100	Time 1.152 (1.084)	Data 0.000 (0.002)	Loss 1.1685 (1.2873)	Prec@1 65.625 (66.187)	Prec@5 90.625 (87.953)
Epoch: [34][1480/2688], lr: 0.00100	Time 1.190 (1.083)	Data 0.000 (0.002)	Loss 1.3536 (1.2885)	Prec@1 68.750 (66.102)	Prec@5 87.500 (87.941)
Epoch: [34][1520/2688], lr: 0.00100	Time 1.123 (1.083)	Data 0.000 (0.002)	Loss 1.5874 (1.2880)	Prec@1 50.000 (66.120)	Prec@5 81.250 (87.940)
Epoch: [34][1560/2688], lr: 0.00100	Time 1.132 (1.084)	Data 0.000 (0.002)	Loss 0.8105 (1.2878)	Prec@1 75.000 (66.103)	Prec@5 96.875 (87.936)
Epoch: [34][1600/2688], lr: 0.00100	Time 1.084 (1.084)	Data 0.000 (0.002)	Loss 0.7821 (1.2859)	Prec@1 78.125 (66.140)	Prec@5 96.875 (87.972)
Epoch: [34][1640/2688], lr: 0.00100	Time 1.133 (1.084)	Data 0.000 (0.002)	Loss 1.4198 (1.2852)	Prec@1 59.375 (66.154)	Prec@5 93.750 (87.978)
Epoch: [34][1680/2688], lr: 0.00100	Time 1.078 (1.084)	Data 0.000 (0.002)	Loss 0.8751 (1.2831)	Prec@1 78.125 (66.196)	Prec@5 93.750 (88.006)
Epoch: [34][1720/2688], lr: 0.00100	Time 1.113 (1.083)	Data 0.000 (0.002)	Loss 1.3705 (1.2839)	Prec@1 68.750 (66.184)	Prec@5 87.500 (87.981)
Epoch: [34][1760/2688], lr: 0.00100	Time 1.031 (1.083)	Data 0.000 (0.001)	Loss 1.2663 (1.2842)	Prec@1 71.875 (66.188)	Prec@5 84.375 (87.951)
Epoch: [34][1800/2688], lr: 0.00100	Time 1.046 (1.083)	Data 0.000 (0.001)	Loss 1.0122 (1.2853)	Prec@1 75.000 (66.180)	Prec@5 96.875 (87.918)
Epoch: [34][1840/2688], lr: 0.00100	Time 1.115 (1.082)	Data 0.000 (0.001)	Loss 1.3356 (1.2870)	Prec@1 59.375 (66.155)	Prec@5 87.500 (87.879)
Epoch: [34][1880/2688], lr: 0.00100	Time 1.043 (1.082)	Data 0.000 (0.001)	Loss 1.2736 (1.2895)	Prec@1 65.625 (66.120)	Prec@5 90.625 (87.832)
Epoch: [34][1920/2688], lr: 0.00100	Time 1.114 (1.082)	Data 0.000 (0.001)	Loss 1.1753 (1.2889)	Prec@1 65.625 (66.137)	Prec@5 90.625 (87.825)
Epoch: [34][1960/2688], lr: 0.00100	Time 1.123 (1.081)	Data 0.000 (0.001)	Loss 1.3431 (1.2883)	Prec@1 65.625 (66.170)	Prec@5 90.625 (87.825)
Epoch: [34][2000/2688], lr: 0.00100	Time 1.086 (1.081)	Data 0.000 (0.001)	Loss 1.5929 (1.2878)	Prec@1 46.875 (66.183)	Prec@5 81.250 (87.820)
Epoch: [34][2040/2688], lr: 0.00100	Time 1.170 (1.081)	Data 0.001 (0.001)	Loss 1.4261 (1.2881)	Prec@1 65.625 (66.161)	Prec@5 84.375 (87.812)
Epoch: [34][2080/2688], lr: 0.00100	Time 1.037 (1.081)	Data 0.000 (0.001)	Loss 1.4510 (1.2886)	Prec@1 53.125 (66.152)	Prec@5 87.500 (87.803)
Epoch: [34][2120/2688], lr: 0.00100	Time 1.101 (1.081)	Data 0.000 (0.001)	Loss 1.3405 (1.2881)	Prec@1 56.250 (66.145)	Prec@5 90.625 (87.815)
Epoch: [34][2160/2688], lr: 0.00100	Time 1.046 (1.081)	Data 0.000 (0.001)	Loss 1.1031 (1.2878)	Prec@1 68.750 (66.166)	Prec@5 90.625 (87.820)
Epoch: [34][2200/2688], lr: 0.00100	Time 1.073 (1.080)	Data 0.000 (0.001)	Loss 1.1590 (1.2879)	Prec@1 65.625 (66.167)	Prec@5 93.750 (87.839)
Epoch: [34][2240/2688], lr: 0.00100	Time 1.073 (1.080)	Data 0.000 (0.001)	Loss 1.4248 (1.2888)	Prec@1 62.500 (66.144)	Prec@5 84.375 (87.826)
Epoch: [34][2280/2688], lr: 0.00100	Time 1.079 (1.080)	Data 0.000 (0.001)	Loss 1.5776 (1.2895)	Prec@1 56.250 (66.155)	Prec@5 87.500 (87.811)
Epoch: [34][2320/2688], lr: 0.00100	Time 1.034 (1.080)	Data 0.000 (0.001)	Loss 1.4075 (1.2906)	Prec@1 59.375 (66.137)	Prec@5 87.500 (87.804)
Epoch: [34][2360/2688], lr: 0.00100	Time 1.110 (1.080)	Data 0.000 (0.001)	Loss 1.3661 (1.2918)	Prec@1 68.750 (66.104)	Prec@5 87.500 (87.789)
Epoch: [34][2400/2688], lr: 0.00100	Time 1.122 (1.081)	Data 0.000 (0.001)	Loss 1.3856 (1.2917)	Prec@1 65.625 (66.104)	Prec@5 81.250 (87.792)
Epoch: [34][2440/2688], lr: 0.00100	Time 1.130 (1.080)	Data 0.000 (0.001)	Loss 1.1904 (1.2913)	Prec@1 68.750 (66.115)	Prec@5 87.500 (87.784)
Epoch: [34][2480/2688], lr: 0.00100	Time 1.137 (1.080)	Data 0.000 (0.001)	Loss 1.0010 (1.2916)	Prec@1 81.250 (66.102)	Prec@5 93.750 (87.783)
Epoch: [34][2520/2688], lr: 0.00100	Time 1.137 (1.080)	Data 0.000 (0.001)	Loss 1.3382 (1.2916)	Prec@1 56.250 (66.101)	Prec@5 93.750 (87.785)
Epoch: [34][2560/2688], lr: 0.00100	Time 1.137 (1.081)	Data 0.000 (0.001)	Loss 0.9752 (1.2925)	Prec@1 68.750 (66.095)	Prec@5 96.875 (87.783)
Epoch: [34][2600/2688], lr: 0.00100	Time 1.038 (1.081)	Data 0.000 (0.001)	Loss 1.5051 (1.2933)	Prec@1 53.125 (66.085)	Prec@5 93.750 (87.767)
Epoch: [34][2640/2688], lr: 0.00100	Time 1.121 (1.081)	Data 0.000 (0.001)	Loss 1.4001 (1.2932)	Prec@1 56.250 (66.070)	Prec@5 84.375 (87.782)
Epoch: [34][2680/2688], lr: 0.00100	Time 1.030 (1.080)	Data 0.000 (0.001)	Loss 1.1614 (1.2940)	Prec@1 65.625 (66.048)	Prec@5 84.375 (87.769)
Test: [40/361]	Time 0.329 (0.403)	Loss 2.2948 (2.0245)	Loss1 2.2948 (2.0245)	Loss2 0.0163 (0.0145)	Prec@1 46.875 (49.314)	Prec@5 75.000 (78.506)
Test: [80/361]	Time 0.329 (0.376)	Loss 1.8659 (2.1251)	Loss1 1.8659 (2.1251)	Loss2 0.0182 (0.0151)	Prec@1 56.250 (48.071)	Prec@5 84.375 (77.122)
Test: [120/361]	Time 0.385 (0.369)	Loss 2.6039 (2.1839)	Loss1 2.6039 (2.1839)	Loss2 0.0092 (0.0148)	Prec@1 43.750 (47.262)	Prec@5 68.750 (76.627)
Test: [160/361]	Time 0.351 (0.364)	Loss 1.6705 (2.2173)	Loss1 1.6705 (2.2173)	Loss2 0.0101 (0.0149)	Prec@1 56.250 (46.681)	Prec@5 84.375 (75.873)
Test: [200/361]	Time 0.328 (0.362)	Loss 2.9790 (2.2108)	Loss1 2.9790 (2.2108)	Loss2 0.0127 (0.0148)	Prec@1 37.500 (46.828)	Prec@5 68.750 (76.197)
Test: [240/361]	Time 0.329 (0.359)	Loss 2.8226 (2.2152)	Loss1 2.8226 (2.2152)	Loss2 0.0132 (0.0147)	Prec@1 50.000 (46.966)	Prec@5 71.875 (76.271)
Test: [280/361]	Time 0.354 (0.357)	Loss 2.7589 (2.2204)	Loss1 2.7589 (2.2204)	Loss2 0.0179 (0.0147)	Prec@1 37.500 (47.053)	Prec@5 81.250 (76.312)
Test: [320/361]	Time 0.391 (0.357)	Loss 2.6549 (2.2030)	Loss1 2.6549 (2.2030)	Loss2 0.0146 (0.0147)	Prec@1 37.500 (47.440)	Prec@5 71.875 (76.636)
Test: [360/361]	Time 0.150 (0.354)	Loss 4.9475 (2.1988)	Loss1 4.9475 (2.1988)	Loss2 -0.0000 (0.0146)	Prec@1 0.000 (47.388)	Prec@5 50.000 (76.697)
Testing Results: Prec@1 47.388 Prec@5 76.697 Loss 2.19878 Loss1 2.19878 Loss2 0.01463
Best Prec@1: 47.752

Epoch: [35][0/2688], lr: 0.00010	Time 3.038 (3.038)	Data 1.687 (1.687)	Loss 1.1752 (1.1752)	Prec@1 65.625 (65.625)	Prec@5 90.625 (90.625)
Epoch: [35][40/2688], lr: 0.00010	Time 1.116 (1.149)	Data 0.000 (0.041)	Loss 1.4098 (1.2439)	Prec@1 62.500 (67.073)	Prec@5 87.500 (88.796)
Epoch: [35][80/2688], lr: 0.00010	Time 1.034 (1.117)	Data 0.000 (0.021)	Loss 1.5933 (1.2075)	Prec@1 68.750 (68.789)	Prec@5 81.250 (89.043)
Epoch: [35][120/2688], lr: 0.00010	Time 1.032 (1.103)	Data 0.000 (0.014)	Loss 1.3585 (1.2058)	Prec@1 68.750 (68.905)	Prec@5 84.375 (88.920)
Epoch: [35][160/2688], lr: 0.00010	Time 1.034 (1.096)	Data 0.000 (0.011)	Loss 1.0784 (1.1963)	Prec@1 71.875 (69.080)	Prec@5 87.500 (88.975)
Epoch: [35][200/2688], lr: 0.00010	Time 1.068 (1.093)	Data 0.000 (0.009)	Loss 1.0394 (1.2100)	Prec@1 68.750 (68.703)	Prec@5 87.500 (88.899)
Epoch: [35][240/2688], lr: 0.00010	Time 1.042 (1.089)	Data 0.000 (0.007)	Loss 1.0251 (1.2110)	Prec@1 75.000 (68.543)	Prec@5 90.625 (88.849)
Epoch: [35][280/2688], lr: 0.00010	Time 1.101 (1.087)	Data 0.000 (0.006)	Loss 1.0894 (1.2039)	Prec@1 71.875 (68.750)	Prec@5 81.250 (88.968)
Epoch: [35][320/2688], lr: 0.00010	Time 1.123 (1.086)	Data 0.000 (0.005)	Loss 1.1598 (1.2093)	Prec@1 75.000 (68.536)	Prec@5 93.750 (88.970)
Epoch: [35][360/2688], lr: 0.00010	Time 1.093 (1.084)	Data 0.000 (0.005)	Loss 1.1525 (1.2166)	Prec@1 68.750 (68.421)	Prec@5 90.625 (88.833)
Epoch: [35][400/2688], lr: 0.00010	Time 1.039 (1.083)	Data 0.000 (0.004)	Loss 1.6481 (1.2144)	Prec@1 53.125 (68.384)	Prec@5 75.000 (88.825)
Epoch: [35][440/2688], lr: 0.00010	Time 1.109 (1.082)	Data 0.000 (0.004)	Loss 1.4127 (1.2085)	Prec@1 62.500 (68.516)	Prec@5 90.625 (88.875)
Epoch: [35][480/2688], lr: 0.00010	Time 1.029 (1.081)	Data 0.000 (0.004)	Loss 1.3380 (1.2092)	Prec@1 68.750 (68.438)	Prec@5 81.250 (88.845)
Epoch: [35][520/2688], lr: 0.00010	Time 1.092 (1.081)	Data 0.000 (0.003)	Loss 1.4942 (1.2062)	Prec@1 56.250 (68.534)	Prec@5 87.500 (88.898)
Epoch: [35][560/2688], lr: 0.00010	Time 1.030 (1.080)	Data 0.000 (0.003)	Loss 1.1207 (1.2059)	Prec@1 68.750 (68.622)	Prec@5 87.500 (88.837)
Epoch: [35][600/2688], lr: 0.00010	Time 1.034 (1.081)	Data 0.000 (0.003)	Loss 1.2174 (1.2065)	Prec@1 59.375 (68.662)	Prec@5 93.750 (88.857)
Epoch: [35][640/2688], lr: 0.00010	Time 1.033 (1.080)	Data 0.000 (0.003)	Loss 1.2589 (1.2082)	Prec@1 65.625 (68.579)	Prec@5 90.625 (88.875)
Epoch: [35][680/2688], lr: 0.00010	Time 1.032 (1.079)	Data 0.000 (0.003)	Loss 1.3253 (1.2019)	Prec@1 75.000 (68.709)	Prec@5 81.250 (88.964)
Epoch: [35][720/2688], lr: 0.00010	Time 1.071 (1.079)	Data 0.000 (0.003)	Loss 1.2879 (1.1982)	Prec@1 65.625 (68.746)	Prec@5 84.375 (89.008)
Epoch: [35][760/2688], lr: 0.00010	Time 1.099 (1.079)	Data 0.000 (0.002)	Loss 1.2971 (1.1993)	Prec@1 65.625 (68.660)	Prec@5 87.500 (88.995)
Epoch: [35][800/2688], lr: 0.00010	Time 1.084 (1.079)	Data 0.000 (0.002)	Loss 1.0773 (1.1976)	Prec@1 71.875 (68.633)	Prec@5 90.625 (89.033)
Epoch: [35][840/2688], lr: 0.00010	Time 1.031 (1.079)	Data 0.000 (0.002)	Loss 0.8794 (1.1958)	Prec@1 81.250 (68.676)	Prec@5 96.875 (89.094)
Epoch: [35][880/2688], lr: 0.00010	Time 1.075 (1.079)	Data 0.000 (0.002)	Loss 0.7714 (1.1938)	Prec@1 75.000 (68.757)	Prec@5 96.875 (89.153)
Epoch: [35][920/2688], lr: 0.00010	Time 1.031 (1.078)	Data 0.000 (0.002)	Loss 0.9918 (1.1905)	Prec@1 75.000 (68.865)	Prec@5 93.750 (89.186)
Epoch: [35][960/2688], lr: 0.00010	Time 1.143 (1.078)	Data 0.000 (0.002)	Loss 0.7486 (1.1881)	Prec@1 87.500 (68.922)	Prec@5 93.750 (89.210)
Epoch: [35][1000/2688], lr: 0.00010	Time 1.081 (1.078)	Data 0.000 (0.002)	Loss 0.9566 (1.1861)	Prec@1 71.875 (68.931)	Prec@5 90.625 (89.279)
Epoch: [35][1040/2688], lr: 0.00010	Time 1.030 (1.078)	Data 0.000 (0.002)	Loss 1.2218 (1.1836)	Prec@1 75.000 (68.945)	Prec@5 87.500 (89.316)
Epoch: [35][1080/2688], lr: 0.00010	Time 1.114 (1.078)	Data 0.000 (0.002)	Loss 1.4133 (1.1835)	Prec@1 62.500 (68.967)	Prec@5 84.375 (89.315)
Epoch: [35][1120/2688], lr: 0.00010	Time 1.115 (1.078)	Data 0.000 (0.002)	Loss 0.8979 (1.1849)	Prec@1 75.000 (68.909)	Prec@5 96.875 (89.323)
Epoch: [35][1160/2688], lr: 0.00010	Time 1.030 (1.078)	Data 0.000 (0.002)	Loss 1.2761 (1.1847)	Prec@1 65.625 (68.933)	Prec@5 90.625 (89.317)
Epoch: [35][1200/2688], lr: 0.00010	Time 1.033 (1.078)	Data 0.000 (0.002)	Loss 0.8201 (1.1865)	Prec@1 81.250 (68.875)	Prec@5 93.750 (89.295)
Epoch: [35][1240/2688], lr: 0.00010	Time 1.037 (1.078)	Data 0.000 (0.002)	Loss 1.3265 (1.1841)	Prec@1 56.250 (68.909)	Prec@5 87.500 (89.323)
Epoch: [35][1280/2688], lr: 0.00010	Time 1.042 (1.078)	Data 0.000 (0.002)	Loss 1.0666 (1.1828)	Prec@1 65.625 (68.884)	Prec@5 93.750 (89.339)
Epoch: [35][1320/2688], lr: 0.00010	Time 1.138 (1.078)	Data 0.000 (0.001)	Loss 0.9547 (1.1818)	Prec@1 71.875 (68.946)	Prec@5 93.750 (89.338)
Epoch: [35][1360/2688], lr: 0.00010	Time 1.075 (1.078)	Data 0.000 (0.001)	Loss 0.8888 (1.1832)	Prec@1 81.250 (68.911)	Prec@5 93.750 (89.300)
Epoch: [35][1400/2688], lr: 0.00010	Time 1.030 (1.078)	Data 0.000 (0.001)	Loss 1.2355 (1.1825)	Prec@1 62.500 (68.933)	Prec@5 84.375 (89.322)
Epoch: [35][1440/2688], lr: 0.00010	Time 1.030 (1.078)	Data 0.000 (0.001)	Loss 1.0830 (1.1829)	Prec@1 68.750 (68.941)	Prec@5 93.750 (89.311)
Epoch: [35][1480/2688], lr: 0.00010	Time 1.030 (1.078)	Data 0.000 (0.001)	Loss 1.1443 (1.1823)	Prec@1 62.500 (68.969)	Prec@5 90.625 (89.315)
Epoch: [35][1520/2688], lr: 0.00010	Time 1.076 (1.078)	Data 0.000 (0.001)	Loss 1.1169 (1.1808)	Prec@1 71.875 (69.021)	Prec@5 90.625 (89.316)
Epoch: [35][1560/2688], lr: 0.00010	Time 1.033 (1.078)	Data 0.000 (0.001)	Loss 0.8164 (1.1805)	Prec@1 90.625 (69.034)	Prec@5 93.750 (89.326)
Epoch: [35][1600/2688], lr: 0.00010	Time 1.043 (1.078)	Data 0.000 (0.001)	Loss 2.0835 (1.1795)	Prec@1 50.000 (69.053)	Prec@5 68.750 (89.327)
Epoch: [35][1640/2688], lr: 0.00010	Time 1.042 (1.078)	Data 0.000 (0.001)	Loss 0.8561 (1.1796)	Prec@1 78.125 (69.055)	Prec@5 87.500 (89.322)
Epoch: [35][1680/2688], lr: 0.00010	Time 1.056 (1.078)	Data 0.000 (0.001)	Loss 0.7918 (1.1787)	Prec@1 84.375 (69.046)	Prec@5 93.750 (89.342)
Epoch: [35][1720/2688], lr: 0.00010	Time 1.053 (1.078)	Data 0.000 (0.001)	Loss 1.2596 (1.1780)	Prec@1 62.500 (69.051)	Prec@5 93.750 (89.352)
Epoch: [35][1760/2688], lr: 0.00010	Time 1.034 (1.078)	Data 0.000 (0.001)	Loss 1.0000 (1.1775)	Prec@1 71.875 (69.066)	Prec@5 90.625 (89.351)
Epoch: [35][1800/2688], lr: 0.00010	Time 1.027 (1.078)	Data 0.000 (0.001)	Loss 1.0676 (1.1766)	Prec@1 71.875 (69.102)	Prec@5 87.500 (89.350)
Epoch: [35][1840/2688], lr: 0.00010	Time 1.102 (1.079)	Data 0.000 (0.001)	Loss 0.8334 (1.1751)	Prec@1 81.250 (69.159)	Prec@5 93.750 (89.372)
Epoch: [35][1880/2688], lr: 0.00010	Time 1.034 (1.079)	Data 0.000 (0.001)	Loss 1.0990 (1.1737)	Prec@1 65.625 (69.177)	Prec@5 84.375 (89.387)
Epoch: [35][1920/2688], lr: 0.00010	Time 1.076 (1.079)	Data 0.000 (0.001)	Loss 1.1060 (1.1726)	Prec@1 75.000 (69.202)	Prec@5 96.875 (89.405)
Epoch: [35][1960/2688], lr: 0.00010	Time 1.138 (1.079)	Data 0.000 (0.001)	Loss 1.1164 (1.1721)	Prec@1 59.375 (69.207)	Prec@5 90.625 (89.408)
Epoch: [35][2000/2688], lr: 0.00010	Time 1.029 (1.079)	Data 0.000 (0.001)	Loss 1.2180 (1.1710)	Prec@1 62.500 (69.250)	Prec@5 84.375 (89.419)
Epoch: [35][2040/2688], lr: 0.00010	Time 1.081 (1.079)	Data 0.000 (0.001)	Loss 0.6619 (1.1706)	Prec@1 81.250 (69.280)	Prec@5 100.000 (89.415)
Epoch: [35][2080/2688], lr: 0.00010	Time 1.037 (1.079)	Data 0.000 (0.001)	Loss 0.8991 (1.1713)	Prec@1 68.750 (69.259)	Prec@5 96.875 (89.422)
Epoch: [35][2120/2688], lr: 0.00010	Time 1.093 (1.079)	Data 0.000 (0.001)	Loss 1.5887 (1.1701)	Prec@1 53.125 (69.300)	Prec@5 78.125 (89.432)
Epoch: [35][2160/2688], lr: 0.00010	Time 1.082 (1.079)	Data 0.000 (0.001)	Loss 1.1478 (1.1700)	Prec@1 68.750 (69.279)	Prec@5 84.375 (89.445)
Epoch: [35][2200/2688], lr: 0.00010	Time 1.115 (1.079)	Data 0.000 (0.001)	Loss 1.1932 (1.1692)	Prec@1 71.875 (69.314)	Prec@5 84.375 (89.449)
Epoch: [35][2240/2688], lr: 0.00010	Time 1.074 (1.079)	Data 0.000 (0.001)	Loss 0.8768 (1.1691)	Prec@1 78.125 (69.297)	Prec@5 100.000 (89.452)
Epoch: [35][2280/2688], lr: 0.00010	Time 1.110 (1.080)	Data 0.000 (0.001)	Loss 1.2280 (1.1682)	Prec@1 65.625 (69.290)	Prec@5 87.500 (89.460)
Epoch: [35][2320/2688], lr: 0.00010	Time 1.034 (1.080)	Data 0.000 (0.001)	Loss 0.7790 (1.1670)	Prec@1 75.000 (69.322)	Prec@5 93.750 (89.479)
Epoch: [35][2360/2688], lr: 0.00010	Time 1.101 (1.080)	Data 0.000 (0.001)	Loss 0.8370 (1.1652)	Prec@1 75.000 (69.340)	Prec@5 93.750 (89.505)
Epoch: [35][2400/2688], lr: 0.00010	Time 1.076 (1.080)	Data 0.000 (0.001)	Loss 1.2555 (1.1641)	Prec@1 65.625 (69.359)	Prec@5 84.375 (89.511)
Epoch: [35][2440/2688], lr: 0.00010	Time 1.078 (1.080)	Data 0.000 (0.001)	Loss 0.9544 (1.1628)	Prec@1 71.875 (69.400)	Prec@5 90.625 (89.518)
Epoch: [35][2480/2688], lr: 0.00010	Time 1.077 (1.081)	Data 0.000 (0.001)	Loss 1.0029 (1.1622)	Prec@1 65.625 (69.401)	Prec@5 90.625 (89.528)
Epoch: [35][2520/2688], lr: 0.00010	Time 1.054 (1.081)	Data 0.000 (0.001)	Loss 1.5320 (1.1609)	Prec@1 56.250 (69.448)	Prec@5 87.500 (89.547)
Epoch: [35][2560/2688], lr: 0.00010	Time 1.038 (1.081)	Data 0.000 (0.001)	Loss 0.7327 (1.1604)	Prec@1 90.625 (69.464)	Prec@5 93.750 (89.543)
Epoch: [35][2600/2688], lr: 0.00010	Time 1.035 (1.081)	Data 0.000 (0.001)	Loss 1.2681 (1.1611)	Prec@1 68.750 (69.464)	Prec@5 87.500 (89.533)
Epoch: [35][2640/2688], lr: 0.00010	Time 1.122 (1.081)	Data 0.000 (0.001)	Loss 1.1031 (1.1605)	Prec@1 71.875 (69.473)	Prec@5 90.625 (89.555)
Epoch: [35][2680/2688], lr: 0.00010	Time 1.031 (1.081)	Data 0.000 (0.001)	Loss 1.6748 (1.1602)	Prec@1 56.250 (69.499)	Prec@5 81.250 (89.553)
Test: [40/361]	Time 0.400 (0.398)	Loss 2.0611 (1.9590)	Loss1 2.0611 (1.9590)	Loss2 0.0153 (0.0144)	Prec@1 46.875 (51.372)	Prec@5 84.375 (79.954)
